Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_B04001_001,SE_B04001_002,SE_B04001_003,SE_B04001_004,SE_B04001_005,SE_B04001_006,SE_B04001_007,SE_B04001_008,SE_B04001_009,SE_B04001_010,PCT_SE_B04001_002,PCT_SE_B04001_003,PCT_SE_B04001_004,PCT_SE_B04001_005,PCT_SE_B04001_006,PCT_SE_B04001_007,PCT_SE_B04001_008,PCT_SE_B04001_009,PCT_SE_B04001_010,SE_A12001_001,SE_A12001_002,SE_A12001_003,SE_A12001_004,SE_A12001_005,SE_A12001_006,SE_A12001_007,SE_A12001_008,PCT_SE_A12001_002,PCT_SE_A12001_003,PCT_SE_A12001_004,PCT_SE_A12001_005,PCT_SE_A12001_006,PCT_SE_A12001_007,PCT_SE_A12001_008,SE_A17005_001,SE_A17005_002,SE_A17005_003,PCT_SE_A17005_002,PCT_SE_A17005_003,SE_A14006_001,SE_A14008_001,SE_A10014_001,SE_A10014_002,SE_A10014_003,PCT_SE_A10014_002,PCT_SE_A10014_003,SE_A14024_001,SE_A13003B_001,SE_A13003B_002,SE_A13003B_003,PCT_SE_A13003B_002,PCT_SE_A13003B_003,SE_A13003C_001,SE_A13003C_002,SE_A13003C_003,PCT_SE_A13003C_002,PCT_SE_A13003C_003,SE_A20001_001,SE_A20001_002,SE_A20001_003,SE_A20001_004,SE_A20001_005,PCT_SE_A20001_002,PCT_SE_A20001_003,PCT_SE_A20001_004,PCT_SE_A20001_005
"2502","50000US2502","Congressional District 2 (116th Congress)","Congressional District 2 (116th Congress), Massachusetts","ma","500","00","ACSSF","0009198",,,,,"25",,,,,,,,,,,,,,,,,,,,,,,,"02",,,,,,,,,,,,,,,,,,747493,459.1589,1627.96135889433,747493,675061,577916,36172,1279,41571,267,2316,15540,72432,90.31,77.31,4.84,0.17,5.56,0.04,0.31,2.08,9.69,502798,44670,136221,127809,111981,58713,11004,12400,8.88,27.09,25.42,22.27,11.68,2.19,2.47,403438,381281,22157,94.51,5.49,68685,91335.7488147087,279889,8228,271661,2.94,97.06,35307,451414,51988,399426,11.52,88.48,108151,9456,98695,8.74,91.26,737936,17298,720638,262804,553676,2.34,97.66,35.61,75.03
"2503","50000US2503","Congressional District 3 (116th Congress)","Congressional District 3 (116th Congress), Massachusetts","ma","500","00","ACSSF","0009199",,,,,"25",,,,,,,,,,,,,,,,,,,,,,,,"03",,,,,,,,,,,,,,,,,,763936,1008.295,757.651473288679,763936,616856,514870,21334,945,62467,87,3369,13784,147080,80.75,67.4,2.79,0.12,8.18,0.01,0.44,1.8,19.25,518936,60335,136551,126336,109694,65297,10030,10693,11.63,26.31,24.35,21.14,12.58,1.93,2.06,415318,391830,23488,94.34,5.66,77597,104042.612761755,275448,9689,265759,3.52,96.48,38486,474558,48773,425785,10.28,89.72,100945,9531,91414,9.44,90.56,752443,25386,727057,279086,534922,3.37,96.63,37.09,71.09
"2504","50000US2504","Congressional District 4 (116th Congress)","Congressional District 4 (116th Congress), Massachusetts","ma","500","00","ACSSF","0009200",,,,,"25",,,,,,,,,,,,,,,,,,,,,,,,"04",,,,,,,,,,,,,,,,,,754622,1129.216,668.270685424025,754622,717396,626966,22295,330,46494,171,4685,16455,37226,95.07,83.08,2.95,0.04,6.16,0.02,0.62,2.18,4.93,515815,35194,103367,114697,134344,81812,24761,21640,6.82,20.04,22.24,26.04,15.86,4.8,4.2,416553,397443,19110,95.41,4.59,99343,138032.128582209,276959,5280,271679,1.91,98.09,51546,448646,29246,419400,6.52,93.48,112818,7501,105317,6.65,93.35,746591,14260,732331,211216,619210,1.91,98.09,28.29,82.94
"2505","50000US2505","Congressional District 5 (116th Congress)","Congressional District 5 (116th Congress), Massachusetts","ma","500","00","ACSSF","0009201",,,,,"25",,,,,,,,,,,,,,,,,,,,,,,,"05",,,,,,,,,,,,,,,,,,766241,2890.185,265.118312517278,766241,696556,544439,38538,663,88790,114,5987,18025,69685,90.91,71.05,5.03,0.09,11.59,0.01,0.78,2.35,9.09,542815,35520,103402,92882,149495,107674,24034,29808,6.54,19.05,17.11,27.54,19.84,4.43,5.49,439201,420970,18231,95.85,4.15,94843,129596.396283868,296222,4804,291418,1.62,98.38,51289,474168,37244,436924,7.85,92.15,115263,9027,106236,7.83,92.17,760346,20641,739705,222857,608965,2.71,97.29,29.31,80.09
"2506","50000US2506","Congressional District 6 (116th Congress)","Congressional District 6 (116th Congress), Massachusetts","ma","500","00","ACSSF","0009202",,,,,"25",,,,,,,,,,,,,,,,,,,,,,,,"06",,,,,,,,,,,,,,,,,,767907,1457.665,526.806406825051,767907,695466,622547,23930,837,32174,146,2545,13287,72441,90.57,81.07,3.12,0.11,4.19,0.02,0.33,1.73,9.43,542774,40182,131312,130189,142800,73960,13690,10641,7.4,24.19,23.99,26.31,13.63,2.52,1.96,425604,406279,19325,95.46,4.54,87696,115743.950643644,290378,6383,283995,2.2,97.8,44860,463882,32059,431823,6.91,93.09,130442,9824,120618,7.53,92.47,759940,17461,742479,259862,594017,2.3,97.7,34.2,78.17
"2507","50000US2507","Congressional District 7 (116th Congress)","Congressional District 7 (116th Congress), Massachusetts","ma","500","00","ACSSF","0009203",,,,,"25",,,,,,,,,,,,,,,,,,,,,,,,"07",,,,,,,,,,,,,,,,,,795850,12689.77,62.7158674094243,795850,619679,322768,185909,1370,81076,220,7446,20890,176171,77.86,40.56,23.36,0.17,10.19,0.03,0.94,2.62,22.14,533846,81377,117002,99217,125962,72416,19094,18778,15.24,21.92,18.59,23.6,13.56,3.58,3.52,467604,434624,32980,92.95,7.05,63501,93757.8018627714,298480,10336,288144,3.46,96.54,37285,528012,92196,435816,17.46,82.54,82543,15897,66646,19.26,80.74,791095,33170,757925,309765,505825,4.19,95.81,39.16,63.94
"2508","50000US2508","Congressional District 8 (116th Congress)","Congressional District 8 (116th Congress), Massachusetts","ma","500","00","ACSSF","0009204",,,,,"25",,,,,,,,,,,,,,,,,,,,,,,,"08",,,,,,,,,,,,,,,,,,764581,2342.234,326.432326327381,764581,720896,556488,73554,1093,62094,343,12173,15151,43685,94.29,72.78,9.62,0.14,8.12,0.04,1.59,1.98,5.71,552132,43142,124092,126155,152349,75602,19560,11232,7.81,22.48,22.85,27.59,13.69,3.54,2.03,443070,419084,23986,94.59,5.41,88174,116000.11287283,300338,7040,293298,2.34,97.66,46766,485016,38625,446391,7.96,92.04,115319,10655,104664,9.24,90.76,754719,17515,737204,249254,584311,2.32,97.68,33.03,77.42
"2509","50000US2509","Congressional District 9 (116th Congress)","Congressional District 9 (116th Congress), Massachusetts","ma","500","00","ACSSF","0009205",,,,,"25",,,,,,,,,,,,,,,,,,,,,,,,"09",,,,,,,,,,,,,,,,,,738604,607.3214,1216.16664787636,738604,698916,636243,20456,1350,10383,247,13260,16977,39688,94.63,86.14,2.77,0.18,1.41,0.03,1.8,2.3,5.37,534713,52261,149712,145042,113456,54933,11539,7770,9.77,28,27.13,21.22,10.27,2.16,1.45,387390,367339,20051,94.82,5.18,70248,94450.9510718322,296455,8010,288445,2.7,97.3,38938,431675,37886,393789,8.78,91.22,153212,11077,142135,7.23,92.77,730071,22479,707592,313253,523694,3.08,96.92,42.91,71.73
"2601","50000US2601","Congressional District 1 (116th Congress)","Congressional District 1 (116th Congress), Michigan","mi","500","00","ACSSF","0016927",,,,,"26",,,,,,,,,,,,,,,,,,,,,,,,"01",,,,,,,,,,,,,,,,,,699432,27.9449,25028.9643473252,699432,685882,635978,10321,16698,4680,308,450,17447,13550,98.06,90.93,1.48,2.39,0.67,0.04,0.06,2.49,1.94,506211,38516,167995,170908,82026,33787,8022,4957,7.61,33.19,33.76,16.2,6.67,1.58,0.98,321905,301939,19966,93.8,6.2,49063,64813.5417846369,291387,7273,284114,2.5,97.5,27740,396714,58335,338379,14.7,85.3,150211,11917,138294,7.93,92.07,682070,46509,635561,297951,476481,6.82,93.18,43.68,69.86
"2602","50000US2602","Congressional District 2 (116th Congress)","Congressional District 2 (116th Congress), Michigan","mi","500","00","ACSSF","0016928",,,,,"26",,,,,,,,,,,,,,,,,,,,,,,,"02",,,,,,,,,,,,,,,,,,735626,220.3951,3337.76086066808,735626,665172,579020,46557,3132,16843,107,618,18895,70454,90.42,78.71,6.33,0.43,2.29,0.01,0.08,2.57,9.58,481767,47046,151660,157947,84526,31431,5243,3914,9.77,31.48,32.78,17.54,6.52,1.09,0.81,373140,354096,19044,94.9,5.1,55642,71110.1418860183,274939,7318,267621,2.66,97.34,27115,435220,54916,380304,12.62,87.38,108839,7892,100947,7.25,92.75,727226,41971,685255,259239,528713,5.77,94.23,35.65,72.7
"2603","50000US2603","Congressional District 3 (116th Congress)","Congressional District 3 (116th Congress), Michigan","mi","500","00","ACSSF","0016929",,,,,"26",,,,,,,,,,,,,,,,,,,,,,,,"03",,,,,,,,,,,,,,,,,,737911,280.5805,2629.94387309903,737911,683212,585926,60007,2205,14932,99,556,19487,54699,92.59,79.4,8.13,0.3,2.02,0.01,0.08,2.64,7.41,490308,43357,138926,154414,100815,39081,8461,5254,8.84,28.33,31.49,20.56,7.97,1.73,1.07,379260,358805,20455,94.61,5.39,58815,78692.019379803,276783,6753,270030,2.44,97.56,30252,444459,56222,388237,12.65,87.35,101165,7611,93554,7.52,92.48,728496,43585,684911,246058,531996,5.98,94.02,33.78,73.03
"2604","50000US2604","Congressional District 4 (116th Congress)","Congressional District 4 (116th Congress), Michigan","mi","500","00","ACSSF","0016930",,,,,"26",,,,,,,,,,,,,,,,,,,,,,,,"04",,,,,,,,,,,,,,,,,,701141,82.89268,8458.41914943235,701141,678700,641271,12548,4485,7061,135,378,12822,22441,96.8,91.46,1.79,0.64,1.01,0.02,0.05,1.83,3.2,478005,43564,167811,163293,64525,27750,5670,5392,9.11,35.11,34.16,13.5,5.81,1.19,1.13,324226,304594,19632,93.94,6.06,50279,67104.1073108821,274194,6373,267821,2.32,97.68,26995,406273,67283,338990,16.56,83.44,125230,9552,115678,7.63,92.37,688302,44869,643433,272584,494169,6.52,93.48,39.6,71.8
"2605","50000US2605","Congressional District 5 (116th Congress)","Congressional District 5 (116th Congress), Michigan","mi","500","00","ACSSF","0016931",,,,,"26",,,,,,,,,,,,,,,,,,,,,,,,"05",,,,,,,,,,,,,,,,,,679543,289.3144,2348.80495199206,679543,645991,502405,115282,2427,6337,63,680,18797,33552,95.06,73.93,16.96,0.36,0.93,0.01,0.1,2.77,4.94,469109,48910,156594,171890,59011,25063,5345,2296,10.43,33.38,36.64,12.58,5.34,1.14,0.49,311681,282733,28948,90.71,9.29,45375,60830.0796122001,282620,10376,272244,3.67,96.33,25625,405333,77669,327664,19.16,80.84,117614,10228,107386,8.7,91.3,674488,39275,635213,322429,432239,5.82,94.18,47.8,64.08
"2606","50000US2606","Congressional District 6 (116th Congress)","Congressional District 6 (116th Congress), Michigan","mi","500","00","ACSSF","0016932",,,,,"26",,,,,,,,,,,,,,,,,,,,,,,,"06",,,,,,,,,,,,,,,,,,716503,201.9675,3547.61462060828,716503,672722,577706,57804,2614,11401,173,891,22133,43781,93.89,80.63,8.07,0.36,1.59,0.02,0.12,3.09,6.11,475339,44968,139764,157292,82049,38699,6919,5648,9.46,29.4,33.09,17.26,8.14,1.46,1.19,363223,342811,20412,94.38,5.62,53400,72235.5954992569,282620,6354,276266,2.25,97.75,29013,426652,63777,362875,14.95,85.05,114681,8652,106029,7.54,92.46,711613,46738,664875,263615,505888,6.57,93.43,37.04,71.09
"2607","50000US2607","Congressional District 7 (116th Congress)","Congressional District 7 (116th Congress), Michigan","mi","500","00","ACSSF","0016933",,,,,"26",,,,,,,,,,,,,,,,,,,,,,,,"07",,,,,,,,,,,,,,,,,,705518,166.867,4228.02623641499,705518,674270,619753,28916,2469,6995,123,852,15162,31248,95.57,87.84,4.1,0.35,0.99,0.02,0.12,2.15,4.43,488939,40006,159291,171141,75368,33157,6309,3667,8.18,32.58,35,15.41,6.78,1.29,0.75,341030,323265,17765,94.79,5.21,59123,75921.8558782476,274393,6508,267885,2.37,97.63,30208,412103,45068,367035,10.94,89.06,117539,7304,110235,6.21,93.79,688404,39571,648833,247420,517606,5.75,94.25,35.94,75.19
"2608","50000US2608","Congressional District 8 (116th Congress)","Congressional District 8 (116th Congress), Michigan","mi","500","00","ACSSF","0016934",,,,,"26",,,,,,,,,,,,,,,,,,,,,,,,"08",,,,,,,,,,,,,,,,,,736078,489.6911,1503.14763466086,736078,698500,602058,39735,1568,33902,214,893,20130,37578,94.89,81.79,5.4,0.21,4.61,0.03,0.12,2.73,5.11,480967,26280,105300,154569,113525,58945,11567,10781,5.46,21.89,32.14,23.6,12.26,2.4,2.24,387754,366338,21416,94.48,5.52,70437,93418.3902695774,279289,4762,274527,1.71,98.29,36283,451778,54027,397751,11.96,88.04,103448,6693,96755,6.47,93.53,732600,34235,698365,207565,591619,4.67,95.33,28.33,80.76
"2609","50000US2609","Congressional District 9 (116th Congress)","Congressional District 9 (116th Congress), Michigan","mi","500","00","ACSSF","0016935",,,,,"26",,,,,,,,,,,,,,,,,,,,,,,,"09",,,,,,,,,,,,,,,,,,718682,3912.336,183.696393960126,718682,701645,551154,97607,2350,31632,304,1886,16712,17037,97.63,76.69,13.58,0.33,4.4,0.04,0.26,2.33,2.37,513960,52178,141524,165723,95278,43107,11663,4487,10.15,27.54,32.24,18.54,8.39,2.27,0.87,379475,357318,22157,94.16,5.84,57774,79718.741760534,299625,6742,292883,2.25,97.75,33905,454739,54252,400487,11.93,88.07,114922,10253,104669,8.92,91.08,713872,42281,671591,257138,521449,5.92,94.08,36.02,73.05
"2610","50000US2610","Congressional District 10 (116th Congress)","Congressional District 10 (116th Congress), Michigan","mi","500","00","ACSSF","0016936",,,,,"26",,,,,,,,,,,,,,,,,,,,,,,,"10",,,,,,,,,,,,,,,,,,717176,173.0713,4143.81825398419,717176,693710,646326,20144,1221,12233,132,516,13138,23466,96.73,90.12,2.81,0.17,1.71,0.02,0.07,1.83,3.27,502980,45015,159356,180708,74923,34248,6192,2538,8.95,31.68,35.93,14.9,6.81,1.23,0.5,360489,341003,19486,94.59,5.41,63571,80873.8280122446,280613,6440,274173,2.29,97.71,32101,433807,40439,393368,9.32,90.68,120617,8569,112048,7.1,92.9,710680,39923,670757,241502,547821,5.62,94.38,33.98,77.08
"2611","50000US2611","Congressional District 11 (116th Congress)","Congressional District 11 (116th Congress), Michigan","mi","500","00","ACSSF","0016937",,,,,"26",,,,,,,,,,,,,,,,,,,,,,,,"11",,,,,,,,,,,,,,,,,,727670,1735.911,419.186176924372,727670,703942,573509,37414,1569,73665,146,1261,16378,23728,96.74,78.81,5.14,0.22,10.12,0.02,0.17,2.25,3.26,512056,26532,96656,146172,140754,77262,15561,9119,5.18,18.88,28.55,27.49,15.09,3.04,1.78,390823,374501,16322,95.82,4.18,83052,109283.798591733,284179,3507,280672,1.23,98.77,43393,450342,26807,423535,5.95,94.05,113374,6529,106845,5.76,94.24,724539,30566,693973,180096,613328,4.22,95.78,24.86,84.65
"2612","50000US2612","Congressional District 12 (116th Congress)","Congressional District 12 (116th Congress), Michigan","mi","500","00","ACSSF","0016938",,,,,"26",,,,,,,,,,,,,,,,,,,,,,,,"12",,,,,,,,,,,,,,,,,,711209,1763.942,403.192873480495,711209,669492,529407,75751,1433,39872,174,1190,21665,41717,94.13,74.44,10.65,0.2,5.61,0.02,0.17,3.05,5.87,461865,45832,116877,139039,83485,51405,11663,13564,9.92,25.31,30.1,18.08,11.13,2.53,2.94,361393,340102,21291,94.11,5.89,58454,79761.8476866564,274408,6241,268167,2.27,97.73,32186,445536,73583,371953,16.52,83.48,96517,7952,88565,8.24,91.76,705954,35459,670495,239791,525769,5.02,94.98,33.97,74.48
"2613","50000US2613","Congressional District 13 (116th Congress)","Congressional District 13 (116th Congress), Michigan","mi","500","00","ACSSF","0016939",,,,,"26",,,,,,,,,,,,,,,,,,,,,,,,"13",,,,,,,,,,,,,,,,,,679044,3672.267,184.911411172561,679044,628043,229922,370079,2194,9488,262,2584,13514,51001,92.49,33.86,54.5,0.32,1.4,0.04,0.38,1.99,7.51,442647,78629,148276,147670,44210,19091,2846,1925,17.76,33.5,33.36,9.99,4.31,0.64,0.43,298338,260444,37894,87.3,12.7,34693,47842.8971295319,263302,11403,251899,4.33,95.67,19597,414442,115506,298936,27.87,72.13,91694,16222,75472,17.69,82.31,675684,58740,616944,367385,332845,8.69,91.31,54.37,49.26
"2614","50000US2614","Congressional District 14 (116th Congress)","Congressional District 14 (116th Congress), Michigan","mi","500","00","ACSSF","0016940",,,,,"26",,,,,,,,,,,,,,,,,,,,,,,,"14",,,,,,,,,,,,,,,,,,691955,3731.019,185.460071629676,691955,658310,214936,388180,1407,34018,224,1579,17966,33645,95.14,31.06,56.1,0.2,4.92,0.03,0.23,2.6,4.86,468062,60703,116779,146052,79182,46616,13102,5628,12.97,24.95,31.2,16.92,9.96,2.8,1.2,326758,290538,36220,88.92,11.08,45921,71249.7597332911,271157,8268,262889,3.05,96.95,29030,418205,88276,329929,21.11,78.89,106271,12562,93709,11.82,88.18,683536,53322,630214,318706,406334,7.8,92.2,46.63,59.45
"26ZZ","50000US26ZZ","Congressional Districts not defined (116th Congress)","Congressional Districts not defined (116th Congress), Michigan","mi","500","00","ACSSF","0016941",,,,,"26",,,,,,,,,,,,,,,,,,,,,,,,"ZZ",,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,,,,,0,0,0,,,,0,0,0,,,0,0,0,,,0,0,0,0,0,,,,
"2701","50000US2701","Congressional District 1 (116th Congress)","Congressional District 1 (116th Congress), Minnesota","mn","500","00","ACSSF","0013641",,,,,"27",,,,,,,,,,,,,,,,,,,,,,,,"01",,,,,,,,,,,,,,,,,,672649,56.1743,11974.3192756105,672649,629764,576824,21181,1716,18425,335,689,10594,42885,93.62,85.75,3.15,0.26,2.74,0.05,0.1,1.57,6.38,447454,36311,133849,149977,82856,28728,9010,6723,8.12,29.91,33.52,18.52,6.42,2.01,1.5,367865,354534,13331,96.38,3.62,61735,79135.8057904656,266887,7239,259648,2.71,97.29,31962,391602,44615,346987,11.39,88.61,107075,8025,99050,7.49,92.51,662470,31600,630870,220601,509732,4.77,95.23,33.3,76.94
"2702","50000US2702","Congressional District 2 (116th Congress)","Congressional District 2 (116th Congress), Minnesota","mn","500","00","ACSSF","0013642",,,,,"27",,,,,,,,,,,,,,,,,,,,,,,,"02",,,,,,,,,,,,,,,,,,698522,286.511,2438.0285808274,698522,656109,568269,32903,2841,32748,180,1085,18083,42413,93.93,81.35,4.71,0.41,4.69,0.03,0.16,2.59,6.07,463342,24283,105145,153486,125396,40801,8775,5456,5.24,22.69,33.13,27.06,8.81,1.89,1.18,399035,385076,13959,96.5,3.5,83585,103278.886626978,259859,6090,253769,2.34,97.66,39109,425281,24686,400595,5.8,94.2,88138,4910,83228,5.57,94.43,693777,26785,666992,176201,573094,3.86,96.14,25.4,82.6
"2703","50000US2703","Congressional District 3 (116th Congress)","Congressional District 3 (116th Congress), Minnesota","mn","500","00","ACSSF","0013643",,,,,"27",,,,,,,,,,,,,,,,,,,,,,,,"03",,,,,,,,,,,,,,,,,,710378,1347.47,527.193917500776,710378,678509,551545,53736,1424,51749,385,1263,18407,31869,95.51,77.64,7.56,0.2,7.28,0.05,0.18,2.59,4.49,495771,22065,84773,144672,157685,63000,15040,8536,4.45,17.1,29.18,31.81,12.71,3.03,1.72,400985,388291,12694,96.83,3.17,88852,123218.275135515,277645,7705,269940,2.78,97.22,48794,434172,21830,412342,5.03,94.97,103950,5221,98729,5.02,94.98,707459,27344,680115,183243,587006,3.87,96.13,25.9,82.97
"2704","50000US2704","Congressional District 4 (116th Congress)","Congressional District 4 (116th Congress), Minnesota","mn","500","00","ACSSF","0013644",,,,,"27",,,,,,,,,,,,,,,,,,,,,,,,"04",,,,,,,,,,,,,,,,,,706259,2123.723,332.557080573346,706259,658885,472459,70763,3493,87050,190,1146,23784,47374,93.29,66.9,10.02,0.49,12.33,0.03,0.16,3.37,6.71,470997,39883,96312,130607,123588,52903,15381,12323,8.47,20.45,27.73,26.24,11.23,3.27,2.62,385016,367869,17147,95.55,4.45,68928,93847.413410302,270240,11757,258483,4.35,95.65,36876,429545,48942,380603,11.39,88.61,94501,6470,88031,6.85,93.15,698968,34378,664590,243750,505644,4.92,95.08,34.87,72.34
"2705","50000US2705","Congressional District 5 (116th Congress)","Congressional District 5 (116th Congress), Minnesota","mn","500","00","ACSSF","0013645",,,,,"27",,,,,,,,,,,,,,,,,,,,,,,,"05",,,,,,,,,,,,,,,,,,707352,5211.437,135.730704543805,707352,641898,444397,119415,6526,43309,123,1764,26364,65454,90.75,62.83,16.88,0.92,6.12,0.02,0.25,3.73,9.25,482640,44135,88516,129164,139055,56105,16160,9505,9.14,18.34,26.76,28.81,11.62,3.35,1.97,420156,399108,21048,94.99,5.01,61851,87204.1577500271,295328,17383,277945,5.89,94.11,37516,465024,69030,395994,14.84,85.16,79569,8377,71192,10.53,89.47,700885,45433,655452,238893,485953,6.48,93.52,34.08,69.33
"2706","50000US2706","Congressional District 6 (116th Congress)","Congressional District 6 (116th Congress), Minnesota","mn","500","00","ACSSF","0013646",,,,,"27",,,,,,,,,,,,,,,,,,,,,,,,"06",,,,,,,,,,,,,,,,,,702583,243.9044,2880.56725513786,702583,683042,626547,22533,2770,16551,46,470,14125,19541,97.22,89.18,3.21,0.39,2.36,0.01,0.07,2.01,2.78,456781,24953,124582,169121,97469,30085,6211,4360,5.46,27.27,37.02,21.34,6.59,1.36,0.95,397923,383703,14220,96.43,3.57,79860,95357.3500037576,252823,6054,246769,2.39,97.61,35104,429086,28500,400586,6.64,93.36,82661,4844,77817,5.86,94.14,696263,22751,673512,183926,571503,3.27,96.73,26.42,82.08
"2707","50000US2707","Congressional District 7 (116th Congress)","Congressional District 7 (116th Congress), Minnesota","mn","500","00","ACSSF","0013647",,,,,"27",,,,,,,,,,,,,,,,,,,,,,,,"07",,,,,,,,,,,,,,,,,,664941,19.89114,33429.0025745293,664941,633419,588501,9165,17855,5921,333,369,11275,31522,95.26,88.5,1.38,2.69,0.89,0.05,0.06,1.7,4.74,448626,38162,146964,164307,71750,19101,4900,3442,8.51,32.76,36.62,15.99,4.26,1.09,0.77,347244,335865,11379,96.72,3.28,57094,72028.3420341368,270090,8188,261902,3.03,96.97,29741,374434,39779,334655,10.62,89.38,119485,10050,109435,8.41,91.59,656400,35299,621101,249098,481413,5.38,94.62,37.95,73.34
"2708","50000US2708","Congressional District 8 (116th Congress)","Congressional District 8 (116th Congress), Minnesota","mn","500","00","ACSSF","0013648",,,,,"27",,,,,,,,,,,,,,,,,,,,,,,,"08",,,,,,,,,,,,,,,,,,664674,23.81657,27908.0434349503,664674,652968,609529,6809,16543,5044,207,235,14601,11706,98.24,91.7,1.02,2.49,0.76,0.03,0.04,2.2,1.76,466151,32609,149917,175187,73564,24680,6236,3958,7,32.16,37.58,15.78,5.29,1.34,0.85,332452,317012,15440,95.36,4.64,55943,71133.5162896602,274929,9494,265435,3.45,96.55,29850,384818,48319,336499,12.56,87.44,124469,9907,114562,7.96,92.04,653167,31174,621993,268326,472622,4.77,95.23,41.08,72.36
"2801","50000US2801","Congressional District 1 (116th Congress)","Congressional District 1 (116th Congress), Mississippi","ms","500","00","ACSSF","0005596",,,,,"28",,,,,,,,,,,,,,,,,,,,,,,,"01",,,,,,,,,,,,,,,,,,760715,71.94839,10573.0656481806,760715,735566,508360,208764,1085,5198,220,1018,10921,25149,96.69,66.83,27.44,0.14,0.68,0.03,0.13,1.44,3.31,501551,83729,156480,158353,66190,26098,5994,4707,16.69,31.2,31.57,13.2,5.2,1.2,0.94,353284,328691,24593,93.04,6.96,46694,62676.4982035417,281387,6230,275157,2.21,97.79,24105,448794,72172,376622,16.08,83.92,112005,12818,99187,11.44,88.56,750577,86950,663627,267825,479792,11.58,88.42,35.68,63.92
"2802","50000US2802","Congressional District 2 (116th Congress)","Congressional District 2 (116th Congress), Mississippi","ms","500","00","ACSSF","0005597",,,,,"28",,,,,,,,,,,,,,,,,,,,,,,,"02",,,,,,,,,,,,,,,,,,711716,45.76175,15552.6409913868,711716,695686,216997,468290,2139,3348,87,522,4303,16030,97.75,30.49,65.8,0.3,0.47,0.01,0.07,0.6,2.25,459820,89506,141623,141082,54281,24814,4934,3580,19.47,30.8,30.68,11.8,5.4,1.07,0.78,298897,265041,33856,88.67,11.33,35601,50975.0562259586,257888,7402,250486,2.87,97.13,19446,404744,100745,303999,24.89,75.11,99918,15544,84374,15.56,84.44,691764,96243,595521,318218,345339,13.91,86.09,46,49.92
"2803","50000US2803","Congressional District 3 (116th Congress)","Congressional District 3 (116th Congress), Mississippi","ms","500","00","ACSSF","0005598",,,,,"28",,,,,,,,,,,,,,,,,,,,,,,,"03",,,,,,,,,,,,,,,,,,749199,58.73984,12754.5294449241,749199,731951,444596,265511,7097,8118,129,617,5883,17248,97.7,59.34,35.44,0.95,1.08,0.02,0.08,0.79,2.3,496543,71718,143898,151959,77293,35028,10143,6504,14.44,28.98,30.6,15.57,7.05,2.04,1.31,339810,318393,21417,93.7,6.3,46349,66732.9840933495,280323,4782,275541,1.71,98.29,25899,437804,82018,355786,18.73,81.27,111695,14327,97368,12.83,87.17,731191,82681,648510,265613,467069,11.31,88.69,36.33,63.88
"2804","50000US2804","Congressional District 4 (116th Congress)","Congressional District 4 (116th Congress), Mississippi","ms","500","00","ACSSF","0005599",,,,,"28",,,,,,,,,,,,,,,,,,,,,,,,"04",,,,,,,,,,,,,,,,,,767132,95.36556,8044.11948163466,767132,735066,526999,179187,2669,11506,218,701,13786,32066,95.82,68.7,23.36,0.35,1.5,0.03,0.09,1.8,4.18,509400,71392,154563,173834,68510,30115,6665,4321,14.01,30.34,34.13,13.45,5.91,1.31,0.85,346582,316412,30170,91.29,8.71,46127,61379.3442152893,285978,5984,279994,2.09,97.91,24060,453523,82596,370927,18.21,81.79,112648,12812,99836,11.37,88.63,749115,104483,644632,282826,455593,13.95,86.05,37.75,60.82
